"ID";"Nome";"Endereço";"Complemento";"Cidade";"Estado";"País";"E-mail";"Site";"Data de cadastro";"N. Profissionais";"N. Cursos Públicos"
"36792";"Stage 10.30 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36793";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36794";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36795";"Ração";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36796";"Avião";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36797";"123 Ambiente";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36799";"_Ambiente";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36800";"Fenix";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36801";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36802";"Parceira com nome grande nome grande 123";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36803";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36805";"Domine o Básico de League of Legends";"";"";"";"";"";"felipe.hansen4@gmail.com";"";"12/03/2026";"1";"0"
"36806";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36807";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36808";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36811";"Goatwy Parceiros";"";"";"";"";"";"richardsebold21@gmail.com";"";"13/03/2026";"0";"0"
"36812";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1285";"26"
"36813";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36814";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36815";"Academia Shift - Colaboradores";"";"";"São José do Rio Preto";"São Paulo";"Brasil";"academia@shift.com.br";"shift.com.br";"25/01/2024";"352";"129"
"36816";"Academia Shift - Implantação";"";"";"São José do Rio Preto";"São Paulo";"Brasil";"suporteacademia@shift.com.br";"https://shift.com.br";"25/01/2024";"3717";"64"
"36817";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6841";"61"
"36818";"Maq-Larem";"AV. PRESIDENTE EPITÁCIO PESSOA";"SL.01";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"rh@maq-larem.com.br";"";"18/05/2022";"225";"12"
"36820";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6841";"61"
"36821";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6841";"61"
"36822";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36826";"Feature Créditos 4";"";"";"";"";"";"featurecreditos@gmail.com";"";"17/03/2026";"7";"32"
"36828";"TWYGO";"";"";"";"";"";"vinicius.coelho@twygo.com";"";"17/03/2026";"928";"32"
"36830";"Trial Magic Link 1";"";"";"";"";"";"trialmagiclink1@gmail.com";"";"17/03/2026";"7";"32"
"36831";"Trial Magic Link 2";"";"";"";"";"";"trialmagiclink2@gmail.com";"";"17/03/2026";"7";"32"
"36832";"Trial Magic Link 3";"";"";"";"";"";"trialmagiclink3@gmail.com";"";"17/03/2026";"7";"32"
"36833";"Trial Magic Link 4";"";"";"";"";"";"trialmagiclink4@gmail.com";"";"17/03/2026";"8";"32"
"36834";"Trial Magic Link 5";"";"";"";"";"";"trialmagiclink5@gmail.com";"";"17/03/2026";"8";"32"
"36835";"Trial Magic Link 6";"";"";"";"";"";"trialmagiclink6@gmail.com";"";"17/03/2026";"7";"32"
"36836";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"0";"0"
"36837";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"0"
"36838";"Academia Shift - Implantação";"";"";"São José do Rio Preto";"São Paulo";"Brasil";"suporteacademia@shift.com.br";"https://shift.com.br";"25/01/2024";"3717";"64"
"36839";"O povo Açougueiros";"";"";"Joinville/SC";"SC";"Brasil";"richardsebold21@gmail.com";"";"18/03/2026";"3";"6"
"36843";"R.I.1";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36844";"R.I.2";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36845";"R.I.3";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36846";"R.I.4";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36847";"R.I.5";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36848";"R.I.6";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36849";"R.I.7";"";"";"";"";"";"runnermia@gmail.com";"";"19/03/2026";"7";"32"
"36850";"O povo Caixas";"";"";"";"";"";"richardsebold21@gmail.com";"";"19/03/2026";"2";"2"
"36853";"Parceira Antiga";"";"";"";"";"";"parceiraantiga@gmail.com";"";"20/03/2026";"7";"32"
"36854";"Parceira 1";"";"";"";"";"";"p1@gmail.com";"";"20/03/2026";"0";"0"
"36855";"Pacote 2";"";"";"";"";"";"p2@gmail.com";"";"20/03/2026";"0";"0"
"36856";"Parceira 2";"";"";"";"";"";"p3@gmail.com";"";"20/03/2026";"0";"0"
"36857";"Parceira 4";"";"";"";"";"";"p4@gmail.com";"";"20/03/2026";"0";"0"
"36858";"Parceira 5";"";"";"";"";"";"p5@gmail.com";"";"20/03/2026";"0";"0"
"36859";"Logs - Créditos IA";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"20/03/2026";"7";"32"
"36860";"Trial e Magic link";"";"";"";"";"";"trialmagic@gmail.com";"";"20/03/2026";"7";"32"
"36861";"Repositores do Povo";"";"";"Joinville/SC";"";"Brasil";"richardsebold21@gmail.com";"";"20/03/2026";"0";"0"
"36862";"Twygo LMS";"";"";"";"";"";"dante.tavares@twygo.com";"";"20/03/2026";"7";"32"
"36863";"Twygo";"";"";"";"";"";"twygodocs@twygo.com";"";"20/03/2026";"7";"33"
"36864";"Teste";"";"";"";"";"";"richardsebold21@gmail.com";"";"20/03/2026";"0";"0"
"36865";"TWYGO";"";"";"";"";"";"testetrialabc@twygo.com";"";"23/03/2026";"2";"2"
"36866";"add log 1";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"23/03/2026";"1";"0"
"36867";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1285";"26"
"36868";"Web Prime";"rua teste";"A";"";"";"Brasil";"francisco.costa@twygo.com";"";"23/03/2026";"7";"37"
"36869";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1285";"26"
"36871";"Ambiente Adicional Novo";"";"";"";"";"";"a@gmail.com";"";"23/03/2026";"1";"0"
"36872";"Org greymon";"";"";"";"";"";"org.greymon@yopmail.com";"";"23/03/2026";"3";"0"
"36873";"exclusao migracao";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"23/03/2026";"7";"32"
"36874";"Teste123";"";"";"";"";"";"viniciuslisboa1001@gmail.com";"";"23/03/2026";"1";"19"
"36875";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1285";"26"
"36877";"Org Etemon";"";"";"";"";"";"org.etemon@yopmail.com";"";"24/03/2026";"6";"0"
"36878";"Lua Cristal";"";"";"";"";"";"lua.crystal@yopmail.com";"";"24/03/2026";"1";"0"
"36880";"União Tech";"";"";"";"";"";"caua.saraiva@teste.com";"";"24/03/2026";"1";"0"
"36883";"Empresa Teste LTDA";"";"";"";"";"";"t30@empresa.com";"";"24/03/2026";"1";"0"
"36884";"Inovações Brasil";"";"";"";"";"";"yago.moreira@teste.com";"";"24/03/2026";"1";"0"
"36885";"EFS do Certificado e Scorm";"";"";"";"";"";"efs@gmail.com";"";"26/03/2026";"11";"5"
"36887";"TESTE";"";"";"";"";"";"raisa.gomes@twygo.com";"";"27/03/2026";"1";"0"
"36888";"Chat e Notificação";"";"";"";"";"";"chat@gmail.com";"";"27/03/2026";"1";"0"
"36889";"Upload de imagem";"";"";"";"";"";"imagem@gmail.com";"";"27/03/2026";"1";"0"
"36890";"Logs Excluir";"";"";"";"";"";"logsexcluir@gmail.com";"";"30/03/2026";"10";"33"
"36892";"kqa [36892]";"";"";"";"";"";"karla.oliveira@twygo.com";"";"30/03/2026";"1";"0"
"36894";"kqa-excluir";"";"";"";"";"";"karla.oliveira@twygo.com";"";"30/03/2026";"7";"0"
"36899";"kqa-excluir";"";"";"";"";"";"karla.oliveira@twygo.com";"";"31/03/2026";"1";"0"
"36900";"vini-excluir";"";"";"";"";"";"vinicius.coelho@twygo.com";"";"31/03/2026";"1";"0"
"36901";"kqa [36901]";"";"";"";"";"";"karla.oliveira@twygo.com";"";"01/04/2026";"0";"0"
"36902";"Papa Mickey";"";"";"";"";"";"mickey@gmail.com";"";"01/04/2026";"2";"1"
"36903";"Teste1000";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"02/04/2026";"7";"32"
"36904";"ambiente adicional";"";"";"";"";"";"aa@gmail.com";"";"06/04/2026";"1";"0"
"36905";"kqa";"";"";"";"";"";"karla.oliveira@twygo.com";"";"06/04/2026";"7";"32"
"36906";"kqa";"";"";"";"";"";"karla.oliveira@twygo.com";"";"06/04/2026";"7";"32"
"36907";"STAGE trialvini";"";"";"";"";"";"vini@gmail.com";"";"06/04/2026";"2";"0"
"36908";"kqa [36908]";"";"";"";"";"";"karla.oliveira@twygo.com";"";"06/04/2026";"2";"0"
"36909";"kqa-add1 [36909]";"";"";"";"";"";"karla.oliveira@twygo.com";"";"06/04/2026";"1";"0"
"36910";"kqa-add2 [36910]";"";"";"";"";"";"karla.oliveira@twygo.com";"";"06/04/2026";"1";"0"
"36911";"Adicional Antigo";"";"";"";"";"";"qqq@gmail.com";"";"06/04/2026";"0";"0"
"36912";"Edu API";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"07/04/2026";"129";"32"
"36913";"NOVO ADICIONAL ";"";"";"";"";"";"gabriel.donato@twygo.com";"";"07/04/2026";"1";"0"
"36914";"Métrica Soluções";"";"";"";"";"";"lucca.reis@teste.com";"";"07/04/2026";"7";"32"
"36916";"Parceira Antiga Ever";"";"";"";"";"";"parceiraantigaever@gmail.com";"";"07/04/2026";"7";"35"
"36917";"Parceira Antiga Ever 1";"";"";"";"";"";"sss@gmail.com";"";"07/04/2026";"1";"0"
"36919";"Gerenciadora Antiga";"";"";"";"";"";"ger@gmail.com";"";"07/04/2026";"9";"34"
"36920";"Parceiraaaaaaa OLD";"";"";"";"";"";"old@gmail.com";"";"07/04/2026";"0";"0"
"36921";"INTER-STAGE-TRIALVINI";"";"";"";"";"";"vini@gmail.com";"";"10/04/2026";"1";"0"
"36922";"Teste Trial1";"";"";"";"";"";"dante.tavares@twygo.com";"";"13/04/2026";"7";"32"
"36923";"Teste";"";"";"";"";"";"danteteste@twygo.com";"";"13/04/2026";"1";"0"
"36924";"Teste1";"";"";"";"";"";"teste1@teste.com.br";"";"13/04/2026";"1";"0"
"36925";"TEste2";"";"";"";"";"";"teste2@teste.com.br";"";"13/04/2026";"0";"0"
"36926";"teste10";"";"";"";"";"";"teste10@teste.com.br";"";"14/04/2026";"3";"0"
"36927";"TEste11";"";"";"";"";"";"teste11@teste.com.br";"";"14/04/2026";"3";"0"
"36928";"teste12";"";"";"";"";"";"teste12@teste.com.br";"";"14/04/2026";"3";"0"
"36929";"teste13";"";"";"";"";"";"teste13@teste.com.br";"";"14/04/2026";"3";"0"
"36930";"teste14";"";"";"";"";"";"teste14@teste.com.br";"";"14/04/2026";"3";"0"
"36931";"Teste158";"";"";"";"";"";"teste15@teste.com.br";"";"15/04/2026";"1";"0"
"36932";"teste trial2";"";"";"";"";"";"dante.tavares@twygo.com";"";"15/04/2026";"7";"32"
"36933";"KD.QA LTDA";"";"";"";"";"";"karladaiany@teste.com";"";"15/04/2026";"7";"12"
"36934";"KD.QA LTDA";"";"";"";"";"";"karladaiany@teste.com";"";"15/04/2026";"7";"12"
"36935";"KD.QA LTDA";"";"";"";"";"";"karladaiany@teste.com";"";"15/04/2026";"7";"12"
"36936";"teste trial12";"";"";"";"";"";"dante@teste.com";"";"15/04/2026";"1";"0"
"36937";"kqa";"";"";"";"";"";"karla.oliveira@twygo.com";"";"15/04/2026";"0";"0"
"36938";"teste trial13";"";"";"";"";"";"dante@teste.com";"";"16/04/2026";"8";"32"
"36940";"TESTE";"";"";"";"";"";"francisco.caaetano@gmail.com";"";"16/04/2026";"1";"1"
"36941";"testeKitdemarca";"";"";"";"";"";"richard@teste.com";"";"17/04/2026";"8";"32"
"36942";"testeKitdemarca";"";"";"";"";"";"richard@teste.com";"";"17/04/2026";"7";"12"
"36943";"testeKitdemarca";"";"";"";"";"";"richard@teste.com";"";"17/04/2026";"8";"32"
"36945";"Trial - Rayls 7";"";"";"";"";"";"trial7@gmail.com";"";"20/04/2026";"7";"32"
"36946";"KD.QA LTDA";"";"";"";"";"";"karladaiany@teste.com";"";"20/04/2026";"7";"12"
"36947";"Trial - Rayls 8";"";"";"";"";"";"trial8@gmail.com";"";"20/04/2026";"7";"32"
"36948";"trial manual";"";"";"";"";"";"trialmanual@gmail.com";"";"20/04/2026";"1";"0"
"36949";"Kit 1";"";"";"";"";"";"kit1@gmail.com";"";"22/04/2026";"7";"32"
"36950";"testeKitdemarca";"";"";"";"";"";"richard@teste.com";"";"22/04/2026";"8";"32"
"36951";"dwqdqwdqw";"";"";"";"";"";"wefwef@dqwdq.com";"";"22/04/2026";"1";"0"
"36952";"Org Metalgreymon";"";"";"";"";"";"org.metalgreymon@yopmail.com";"";"24/04/2026";"7";"2"
"36953";"Teste colaboradores";"";"";"";"";"";"dante@teste.com";"";"27/04/2026";"1";"0"
"36954";"teste parceiros";"";"";"";"";"";"dante@teste.com";"";"27/04/2026";"1";"0"
"36955";"Teste Clientes";"";"";"";"";"";"dante@teste.com";"";"27/04/2026";"1";"0"
"36956";"Teste Cursos";"";"";"";"";"";"dante@teste.com";"";"27/04/2026";"1";"0"
"36957";"Teste Outros";"";"";"";"";"";"dante@teste.com";"";"27/04/2026";"1";"0"
"36958";"aaa";"";"";"";"";"";"aaa@gmail.com";"";"27/04/2026";"7";"32"
"36959";"Trial 1";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"27/04/2026";"7";"32"
"36960";"trial 2";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"27/04/2026";"7";"19"
"36961";"trial 3";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"27/04/2026";"7";"12"
"36962";"trial 4";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"27/04/2026";"7";"7"
"36963";"trial 5";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"27/04/2026";"8";"32"
"36964";"Ever Créditos Automação";"";"";"";"";"";"evercreditos@gmail.com";"";"28/04/2026";"1";"2"
